customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
507,2022-08-05,CA,33,Male,Silver,Paid Search
508,2021-09-29,DE,49,Male,Bronze,Paid Search
509,2021-10-22,IN,37,Male,Bronze,Referral
510,2021-09-17,CA,31,Female,Gold,Paid Search
511,2023-12-26,IN,41,Female,Bronze,Organic
512,2023-03-28,AU,43,Male,Gold,Organic
513,2023-07-10,AU,37,Female,Bronze,Paid Search
514,2023-06-14,US,27,Female,Silver,Organic
515,2023-11-17,IN,55,Other,Bronze,Organic
516,2021-04-26,US,34,Male,Bronze,Referral
517,2023-08-24,US,29,Male,Silver,Referral
518,2021-03-14,US,45,Female,Gold,Organic
519,2022-06-05,IN,42,Male,Silver,Social
520,2022-10-13,US,42,Male,Gold,Organic
521,2022-01-27,CA,30,Male,Bronze,Social
522,2021-06-10,US,23,Male,Bronze,Email
523,2021-07-30,US,41,Male,Gold,Paid Search
524,2023-06-23,US,32,Female,Silver,Paid Search
525,2021-12-16,IN,36,Male,Bronze,Paid Search
526,2021-12-06,US,51,Male,Silver,Social
527,2023-10-09,BR,49,Male,Silver,Referral
528,2021-06-07,IN,24,Female,Silver,Email
529,2023-09-30,BR,49,Male,Platinum,Email
530,2023-10-06,US,46,Male,Gold,Email
531,2022-10-18,US,33,Female,Bronze,Social
532,2021-07-01,BR,47,Female,Bronze,Organic
533,2021-06-20,IN,30,Female,Silver,Paid Search
534,2021-11-08,US,36,Female,Silver,Email
535,2022-09-25,US,45,Male,Bronze,Email
536,2021-06-18,BR,29,Male,Silver,Paid Search
537,2022-05-14,US,24,Male,Silver,Social
538,2021-05-07,IN,40,Female,Bronze,Paid Search
539,2022-08-15,BR,31,Male,Silver,Paid Search
540,2021-01-24,DE,41,Male,Bronze,Paid Search
541,2023-02-16,CA,32,Female,Gold,Paid Search
542,2021-03-02,IN,18,Male,Bronze,Email
543,2021-08-02,DE,31,Female,Silver,Referral
544,2021-07-11,UK,45,Female,Silver,Paid Search
545,2023-06-29,US,35,Female,Platinum,Organic
546,2021-02-28,UK,33,Male,Silver,Organic
547,2022-04-16,BR,26,Male,Silver,Referral
548,2022-10-10,US,45,Female,Bronze,Organic
549,2022-07-20,IN,20,Male,Silver,Email
550,2023-01-16,IN,34,Male,Bronze,Email
551,2023-05-30,DE,53,Female,Platinum,Email
552,2022-03-08,UK,27,Male,Bronze,Paid Search
553,2023-06-26,IN,42,Female,Bronze,Social
554,2021-12-15,US,32,Male,Bronze,Paid Search
555,2023-12-14,US,21,Male,Bronze,Paid Search
556,2022-07-07,US,45,Male,Bronze,Email
557,2023-03-17,CA,18,Male,Silver,Referral
558,2023-08-17,IN,34,Female,Silver,Email
559,2023-05-18,IN,60,Female,Bronze,Paid Search
560,2023-07-21,IN,34,Male,Bronze,Paid Search
561,2022-08-11,IN,19,Male,Bronze,Paid Search
562,2021-02-17,DE,29,Other,Bronze,Paid Search
563,2022-06-24,DE,44,Female,Silver,Paid Search
564,2021-07-18,CA,35,Female,Silver,Email
565,2023-09-01,US,23,Female,Bronze,Social
566,2021-09-17,CA,32,Female,Bronze,Social
567,2021-09-07,US,35,Female,Bronze,Organic
568,2021-10-01,US,45,Female,Silver,Organic
569,2022-12-05,UK,30,Male,Platinum,Organic
570,2022-09-18,US,37,Male,Bronze,Referral
571,2023-11-05,US,25,Male,Bronze,Social
572,2022-04-01,US,41,Male,Silver,Social
573,2021-11-06,UK,25,Female,Silver,Paid Search
574,2021-02-23,US,33,Male,Silver,Social
575,2021-01-08,CA,28,Female,Bronze,Social
576,2022-02-14,IN,42,Female,Bronze,Email
577,2023-10-11,US,39,Female,Bronze,Organic
578,2022-07-28,IN,38,Female,Bronze,Email
579,2023-09-06,CA,53,Female,Gold,Organic
580,2021-04-22,DE,42,Female,Silver,Email
581,2021-04-13,US,42,Male,Bronze,Paid Search
582,2023-07-02,CA,43,Female,Bronze,Organic
583,2021-04-27,IN,31,Female,Bronze,Email
584,2021-02-26,AU,32,Female,Platinum,Paid Search
585,2022-03-19,IN,33,Female,Bronze,Social
586,2023-10-10,US,19,Male,Bronze,Organic
587,2023-01-25,CA,21,Male,Bronze,Email
588,2021-04-19,US,37,Male,Bronze,Paid Search
589,2023-07-06,DE,47,Female,Bronze,Email
590,2023-07-13,IN,32,Female,Bronze,Paid Search
591,2023-05-27,US,20,Male,Silver,Paid Search
592,2023-09-16,US,25,Male,Gold,Paid Search
593,2021-09-20,US,18,Female,Platinum,Paid Search
594,2023-12-09,US,52,Female,Silver,Referral
595,2021-12-18,IN,34,Male,Bronze,Referral
596,2023-05-29,DE,39,Male,Bronze,Social
597,2022-09-27,US,45,Male,Bronze,Organic
598,2023-05-04,US,30,Male,Bronze,Email
599,2022-11-19,CA,33,Female,Gold,Organic
600,2022-12-05,US,35,Other,Silver,Organic
601,2022-11-06,CA,45,Male,Gold,Paid Search
602,2023-05-04,US,36,Female,Gold,Social
603,2023-03-21,BR,38,Male,Silver,Organic
604,2021-05-28,CA,29,Male,Bronze,Email
605,2023-06-24,US,27,Male,Bronze,Paid Search
606,2022-08-10,US,41,Female,Silver,Social
607,2021-12-20,US,38,Female,Bronze,Social
608,2022-07-18,US,30,Female,Bronze,Paid Search
609,2023-11-25,IN,31,Female,Silver,Organic
610,2023-07-29,DE,38,Male,Platinum,Paid Search
611,2023-07-02,CA,28,Female,Silver,Paid Search
612,2022-05-22,US,25,Female,Bronze,Paid Search
613,2023-05-09,DE,18,Female,Silver,Referral
614,2022-02-26,US,42,Female,Bronze,Referral
615,2023-01-22,US,32,Female,Bronze,Referral
616,2022-12-02,US,30,Female,Bronze,Organic
617,2021-10-01,US,37,Other,Bronze,Organic
618,2021-10-19,US,35,Male,Silver,Organic
619,2021-03-08,US,25,Female,Silver,Paid Search
620,2021-06-03,IN,31,Male,Bronze,Organic
621,2022-04-20,BR,40,Male,Bronze,Organic
622,2022-06-08,UK,36,Male,Bronze,Paid Search
623,2021-06-30,AU,45,Female,Bronze,Paid Search
624,2022-04-02,US,41,Male,Bronze,Social
625,2022-10-24,BR,39,Female,Bronze,Paid Search
626,2021-09-12,US,19,Male,Bronze,Paid Search
627,2022-01-06,US,51,Male,Bronze,Social
628,2022-02-07,US,36,Female,Bronze,Organic
629,2022-07-08,IN,42,Female,Bronze,Organic
630,2022-02-06,US,51,Female,Platinum,Paid Search
631,2023-03-18,CA,38,Male,Bronze,Email
632,2021-12-25,CA,18,Female,Silver,Organic
633,2022-04-21,US,18,Male,Bronze,Email
634,2022-02-20,CA,19,Male,Bronze,Paid Search
635,2021-07-20,US,23,Female,Bronze,Paid Search
636,2023-01-21,US,46,Female,Silver,Paid Search
637,2021-09-15,US,41,Female,Silver,Organic
638,2021-11-22,US,38,Female,Bronze,Social
639,2023-05-19,US,33,Female,Silver,Referral
640,2023-11-05,US,51,Female,Silver,Paid Search
641,2023-01-05,US,33,Male,Bronze,Paid Search
642,2023-10-01,BR,20,Male,Gold,Paid Search
643,2023-07-25,BR,31,Male,Bronze,Referral
644,2022-06-11,AU,42,Male,Bronze,Paid Search
645,2023-04-24,US,40,Female,Gold,Organic
646,2021-12-26,US,18,Female,Bronze,Paid Search
647,2022-05-20,UK,32,Male,Bronze,Email
648,2022-08-10,UK,51,Male,Bronze,Email
649,2023-11-18,US,27,Female,Gold,Referral
650,2023-07-19,CA,26,Male,Gold,Paid Search
651,2022-06-20,AU,36,Female,Bronze,Referral
652,2022-12-16,US,49,Female,Bronze,Social
653,2021-08-10,AU,22,Female,Bronze,Organic
654,2023-05-31,US,38,Female,Bronze,Email
655,2022-08-29,IN,31,Female,Silver,Social
656,2022-08-07,US,18,Female,Platinum,Organic
657,2023-04-20,UK,34,Female,Bronze,Social
658,2022-11-25,US,31,Male,Bronze,Referral
659,2021-03-21,IN,36,Male,Bronze,Organic
660,2021-11-12,US,29,Male,Bronze,Paid Search
661,2021-07-13,IN,33,Male,Bronze,Paid Search
662,2023-03-16,DE,27,Female,Gold,Social
663,2021-02-08,US,49,Male,Gold,Paid Search
664,2021-08-10,IN,23,Female,Bronze,Paid Search
665,2022-10-17,AU,35,Male,Bronze,Organic
666,2023-01-31,BR,30,Male,Bronze,Organic
667,2022-07-06,AU,31,Male,Bronze,Organic
668,2023-08-01,US,33,Female,Bronze,Organic
669,2023-10-04,IN,28,Male,Silver,Organic
670,2021-05-25,CA,18,Male,Silver,Organic
671,2023-11-09,BR,49,Female,Bronze,Email
672,2022-11-04,US,30,Female,Bronze,Organic
673,2022-11-28,AU,44,Female,Bronze,Email
674,2021-04-15,IN,25,Male,Bronze,Paid Search
675,2022-11-12,CA,43,Male,Bronze,Paid Search
676,2023-03-06,IN,29,Male,Silver,Organic
677,2022-09-28,US,34,Male,Bronze,Organic
678,2021-04-03,US,21,Male,Bronze,Referral
679,2022-07-27,US,21,Male,Bronze,Social
680,2023-10-22,UK,27,Female,Bronze,Email
681,2023-03-04,UK,45,Male,Silver,Organic
682,2021-05-31,IN,45,Male,Silver,Social
683,2023-11-18,UK,38,Other,Gold,Organic
684,2023-11-16,IN,51,Male,Bronze,Social
685,2021-07-05,US,34,Female,Gold,Referral
686,2023-05-27,US,28,Male,Bronze,Paid Search
687,2022-03-22,IN,30,Female,Bronze,Organic
688,2022-10-13,IN,40,Male,Bronze,Email
689,2022-05-03,BR,31,Male,Silver,Paid Search
690,2023-05-07,AU,49,Female,Bronze,Referral
691,2023-12-28,IN,30,Female,Bronze,Organic
692,2023-05-21,US,45,Male,Bronze,Social
693,2023-10-17,CA,40,Male,Silver,Organic
694,2023-11-02,US,42,Female,Bronze,Paid Search
695,2021-04-09,IN,24,Male,Bronze,Organic
696,2021-10-05,AU,18,Female,Silver,Organic
697,2023-03-02,BR,36,Female,Bronze,Email
698,2022-10-09,BR,29,Male,Platinum,Organic
699,2021-02-24,US,38,Male,Silver,Paid Search
700,2021-04-15,IN,40,Female,Bronze,Referral
701,2022-07-24,CA,29,Male,Silver,Organic
702,2022-11-06,US,27,Male,Silver,Organic
703,2021-07-03,CA,35,Male,Gold,Email
704,2021-07-07,US,18,Male,Silver,Paid Search
705,2021-05-22,BR,31,Female,Bronze,Organic
706,2022-09-11,IN,34,Female,Bronze,Email
707,2021-01-09,US,39,Female,Bronze,Paid Search
708,2022-09-19,BR,26,Other,Bronze,Referral
709,2022-06-06,DE,34,Female,Bronze,Email
710,2022-05-26,IN,42,Female,Silver,Organic
711,2023-01-14,AU,38,Female,Bronze,Organic
712,2022-07-27,UK,43,Female,Bronze,Organic
713,2023-03-08,UK,25,Female,Bronze,Paid Search
714,2023-04-17,IN,30,Female,Silver,Organic
715,2023-10-05,BR,37,Male,Bronze,Email
716,2023-05-26,UK,25,Female,Silver,Organic
717,2022-07-21,UK,31,Female,Bronze,Social
718,2022-06-23,AU,44,Male,Bronze,Referral
719,2021-09-16,US,36,Other,Bronze,Paid Search
720,2022-10-19,CA,41,Female,Silver,Social
721,2021-06-02,CA,51,Male,Bronze,Email
722,2023-10-17,US,31,Female,Silver,Referral
723,2023-07-15,DE,50,Male,Silver,Paid Search
724,2021-05-12,BR,31,Male,Bronze,Organic
725,2023-05-11,IN,20,Male,Bronze,Paid Search
726,2021-05-09,US,37,Female,Bronze,Referral
727,2023-03-01,US,30,Female,Bronze,Email
728,2021-04-07,US,20,Female,Bronze,Organic
729,2022-06-19,IN,28,Female,Bronze,Organic
730,2022-12-22,UK,27,Female,Platinum,Social
731,2023-03-10,UK,41,Male,Bronze,Organic
732,2022-04-04,IN,52,Male,Bronze,Social
733,2023-10-07,IN,38,Male,Silver,Email
734,2023-04-28,DE,39,Male,Bronze,Paid Search
735,2021-08-17,BR,27,Female,Platinum,Referral
736,2023-01-05,CA,28,Male,Silver,Paid Search
737,2023-03-11,DE,39,Other,Bronze,Organic
738,2022-01-01,US,39,Female,Bronze,Organic
739,2023-03-20,AU,46,Male,Bronze,Email
740,2023-09-11,BR,31,Male,Bronze,Organic
741,2023-06-14,AU,28,Male,Bronze,Paid Search
742,2023-04-15,UK,58,Male,Bronze,Paid Search
743,2022-11-26,US,44,Female,Bronze,Paid Search
744,2021-10-24,IN,43,Female,Silver,Organic
745,2023-05-21,US,23,Male,Bronze,Organic
746,2022-02-03,IN,37,Other,Bronze,Organic
747,2022-08-06,IN,47,Male,Bronze,Email
748,2021-12-11,AU,42,Other,Bronze,Paid Search
749,2021-12-09,IN,44,Male,Platinum,Paid Search
750,2021-06-22,IN,32,Male,Gold,Social
751,2023-11-19,UK,25,Male,Silver,Paid Search
752,2021-06-11,US,29,Female,Bronze,Referral
753,2021-04-05,US,39,Male,Gold,Organic
754,2023-10-23,DE,30,Female,Bronze,Organic
755,2022-08-31,US,43,Female,Bronze,Organic
756,2022-04-25,US,36,Female,Silver,Paid Search
757,2023-03-19,IN,34,Other,Bronze,Paid Search
758,2022-02-24,US,34,Male,Silver,Paid Search
759,2021-05-21,US,18,Male,Bronze,Organic
760,2023-03-11,IN,23,Male,Bronze,Referral
761,2021-07-12,AU,46,Male,Bronze,Paid Search
762,2022-08-29,US,32,Male,Bronze,Paid Search
763,2023-11-06,IN,30,Male,Bronze,Social
764,2023-10-23,IN,22,Male,Bronze,Referral
765,2022-01-31,DE,40,Male,Silver,Organic
766,2023-05-05,IN,18,Male,Bronze,Social
767,2022-11-02,CA,39,Female,Platinum,Organic
768,2022-06-09,BR,18,Female,Bronze,Organic
769,2021-06-03,US,34,Male,Silver,Paid Search
770,2022-02-17,BR,44,Female,Bronze,Email
771,2022-12-15,US,32,Male,Bronze,Paid Search
772,2023-12-17,CA,34,Male,Bronze,Email
773,2021-01-06,UK,46,Male,Bronze,Email
774,2023-02-25,UK,19,Male,Silver,Organic
775,2023-07-16,IN,32,Female,Bronze,Social
776,2023-11-08,IN,28,Male,Silver,Paid Search
777,2022-04-10,US,33,Female,Bronze,Paid Search
778,2021-05-10,IN,34,Male,Bronze,Referral
779,2021-10-24,UK,44,Female,Silver,Organic
780,2023-07-21,IN,20,Male,Bronze,Paid Search
781,2023-08-20,IN,39,Male,Silver,Referral
782,2022-11-29,US,51,Male,Bronze,Organic
783,2021-05-15,CA,29,Female,Bronze,Paid Search
784,2021-05-14,IN,37,Male,Silver,Paid Search
785,2022-06-08,UK,25,Male,Bronze,Paid Search
786,2022-10-07,AU,53,Female,Bronze,Organic
787,2021-02-05,US,18,Male,Bronze,Paid Search
788,2023-01-22,US,33,Female,Bronze,Organic
789,2022-08-20,BR,35,Male,Gold,Email
790,2021-01-14,DE,18,Male,Bronze,Paid Search
791,2021-04-15,IN,20,Female,Bronze,Paid Search
792,2022-05-13,US,27,Male,Gold,Email
793,2023-03-03,IN,31,Male,Silver,Social
794,2023-06-23,CA,36,Male,Silver,Social
795,2022-04-18,IN,18,Female,Bronze,Paid Search
796,2021-11-20,BR,42,Male,Bronze,Paid Search
797,2023-11-27,US,31,Female,Silver,Organic
798,2022-05-18,IN,36,Female,Bronze,Email
799,2021-12-12,US,31,Male,Bronze,Organic
800,2022-04-30,IN,26,Female,Silver,Organic
801,2021-01-14,BR,42,Male,Silver,Paid Search
802,2021-11-27,US,47,Male,Bronze,Organic
803,2022-07-19,UK,48,Male,Silver,Paid Search
804,2023-10-03,US,39,Female,Bronze,Paid Search
805,2023-03-20,IN,23,Male,Bronze,Paid Search
806,2023-05-06,US,30,Female,Silver,Social
807,2022-08-20,IN,26,Male,Bronze,Organic
808,2021-05-02,AU,30,Male,Bronze,Social
809,2022-03-05,US,21,Male,Bronze,Paid Search
810,2023-12-28,US,49,Female,Bronze,Organic
811,2021-02-18,US,35,Male,Silver,Social
812,2023-08-21,UK,27,Male,Bronze,Paid Search
813,2023-01-20,US,40,Male,Bronze,Organic
814,2021-11-07,AU,30,Female,Gold,Email
815,2023-05-02,DE,35,Female,Bronze,Email
816,2023-07-06,UK,26,Female,Platinum,Social
817,2021-02-17,US,25,Male,Bronze,Paid Search
818,2021-04-27,IN,45,Male,Silver,Paid Search
819,2022-12-30,CA,41,Female,Bronze,Organic
820,2023-12-31,IN,47,Male,Bronze,Social
821,2021-01-27,CA,31,Female,Silver,Email
822,2022-12-30,DE,34,Male,Bronze,Paid Search
823,2021-05-30,BR,40,Male,Silver,Email
824,2022-12-13,IN,29,Female,Bronze,Paid Search
825,2022-11-14,CA,22,Female,Silver,Email
826,2021-04-10,US,39,Male,Bronze,Paid Search
827,2023-01-16,UK,30,Female,Gold,Paid Search
828,2023-09-10,UK,32,Female,Silver,Social
829,2023-08-04,IN,49,Female,Bronze,Organic
830,2021-02-01,US,29,Male,Bronze,Organic
831,2021-09-27,IN,38,Male,Silver,Referral
832,2021-09-21,US,34,Female,Bronze,Paid Search
833,2022-05-12,IN,36,Other,Bronze,Organic
834,2021-06-06,US,18,Male,Silver,Paid Search
835,2023-07-25,IN,40,Female,Silver,Organic
836,2023-05-01,IN,51,Female,Bronze,Organic
837,2023-06-05,US,48,Male,Silver,Paid Search
838,2021-08-06,UK,33,Female,Bronze,Paid Search
839,2021-01-16,US,54,Other,Bronze,Email
840,2023-09-25,UK,46,Female,Bronze,Social
841,2021-11-13,BR,33,Female,Gold,Social
842,2022-12-20,BR,51,Female,Bronze,Paid Search
843,2023-09-23,IN,33,Female,Bronze,Paid Search
844,2021-02-09,IN,39,Female,Gold,Paid Search
845,2021-01-06,IN,49,Other,Bronze,Organic
846,2021-01-06,IN,29,Female,Bronze,Paid Search
847,2021-06-21,US,34,Male,Bronze,Paid Search
848,2021-02-26,US,19,Other,Silver,Email
849,2023-06-17,BR,29,Male,Bronze,Paid Search
850,2022-10-26,US,40,Female,Gold,Social
851,2023-12-10,US,35,Female,Gold,Paid Search
852,2023-05-28,US,41,Male,Bronze,Organic
853,2023-11-21,US,18,Female,Bronze,Email
854,2021-09-19,US,38,Female,Bronze,Organic
855,2021-11-12,IN,26,Male,Silver,Email
856,2023-07-20,UK,44,Male,Silver,Social
857,2021-09-26,BR,25,Female,Silver,Organic
858,2021-03-04,DE,44,Female,Bronze,Email
859,2023-01-03,CA,20,Female,Bronze,Paid Search
860,2023-05-28,UK,38,Female,Bronze,Paid Search
861,2023-11-27,US,35,Male,Bronze,Paid Search
862,2023-10-13,BR,37,Female,Bronze,Social
863,2021-05-12,IN,33,Female,Bronze,Paid Search
864,2023-04-26,CA,43,Female,Bronze,Organic
865,2023-07-16,US,37,Female,Bronze,Paid Search
866,2023-02-04,IN,36,Female,Bronze,Paid Search
867,2023-06-17,US,35,Female,Silver,Social
868,2023-07-07,US,24,Female,Bronze,Paid Search
869,2022-05-04,DE,38,Female,Bronze,Organic
870,2021-02-13,CA,26,Female,Bronze,Social
871,2022-05-15,BR,45,Male,Silver,Social
872,2021-08-09,CA,32,Male,Bronze,Paid Search
873,2021-05-05,CA,34,Male,Bronze,Email
874,2021-05-17,BR,44,Male,Bronze,Organic
875,2023-02-03,DE,30,Female,Silver,Paid Search
876,2022-07-07,CA,30,Male,Bronze,Email
877,2022-08-15,US,35,Male,Bronze,Organic
878,2023-03-27,AU,45,Male,Gold,Paid Search
879,2022-08-24,IN,43,Male,Gold,Paid Search
880,2022-11-21,US,39,Male,Silver,Email
881,2021-04-05,IN,20,Male,Bronze,Email
882,2023-07-21,CA,45,Male,Bronze,Paid Search
883,2022-05-07,DE,26,Female,Bronze,Paid Search
884,2021-06-19,US,36,Female,Bronze,Organic
885,2023-06-10,IN,50,Female,Bronze,Referral
886,2023-03-16,CA,28,Male,Bronze,Organic
887,2021-02-28,DE,44,Female,Gold,Email
888,2021-07-31,US,33,Female,Gold,Social
889,2021-01-18,CA,20,Male,Silver,Email
890,2021-10-24,DE,43,Female,Silver,Paid Search
891,2021-04-20,US,32,Female,Bronze,Social
892,2023-02-17,US,29,Female,Silver,Social
893,2022-07-27,IN,44,Male,Bronze,Social
894,2023-12-10,DE,38,Male,Bronze,Paid Search
895,2023-04-01,AU,28,Female,Bronze,Organic
896,2022-11-01,AU,21,Female,Bronze,Social
897,2022-07-12,DE,33,Female,Bronze,Organic
898,2021-03-01,IN,32,Female,Silver,Paid Search
899,2021-03-18,US,35,Female,Bronze,Email
900,2022-11-06,UK,39,Female,Bronze,Paid Search
901,2021-01-05,IN,45,Male,Gold,Organic
902,2021-02-16,DE,45,Female,Bronze,Organic
903,2021-08-28,AU,66,Female,Bronze,Paid Search
904,2023-08-27,US,39,Female,Bronze,Social
905,2022-05-18,IN,25,Female,Bronze,Social
906,2023-02-16,UK,37,Male,Platinum,Organic
907,2022-03-27,IN,31,Female,Silver,Organic
908,2021-07-09,US,24,Male,Bronze,Referral
909,2022-02-11,UK,31,Male,Gold,Organic
910,2021-04-11,US,57,Male,Bronze,Paid Search
911,2023-04-24,IN,32,Male,Bronze,Email
912,2021-07-20,AU,49,Female,Silver,Organic
913,2022-02-17,IN,45,Male,Silver,Paid Search
914,2023-12-10,US,38,Male,Silver,Email
915,2022-10-11,BR,45,Male,Silver,Organic
916,2022-05-18,US,40,Male,Bronze,Organic
917,2022-08-18,US,22,Male,Bronze,Social
918,2023-05-09,AU,40,Female,Bronze,Paid Search
919,2021-10-06,CA,36,Female,Silver,Organic
920,2022-11-28,US,18,Female,Silver,Social
921,2023-08-14,UK,36,Male,Platinum,Organic
922,2022-09-19,IN,35,Male,Platinum,Paid Search
923,2022-05-04,BR,37,Male,Bronze,Organic
924,2021-06-08,UK,62,Male,Bronze,Social
925,2021-09-29,DE,52,Female,Bronze,Organic
926,2023-11-02,US,37,Other,Platinum,Organic
927,2022-08-16,US,45,Female,Bronze,Organic
928,2021-11-26,US,31,Male,Bronze,Paid Search
929,2022-04-04,UK,28,Female,Bronze,Email
930,2022-09-25,UK,43,Female,Bronze,Email
931,2022-08-12,US,32,Female,Bronze,Referral
932,2023-02-06,US,38,Male,Bronze,Paid Search
933,2021-10-09,IN,28,Male,Bronze,Organic
934,2022-12-12,US,36,Male,Silver,Organic
935,2022-04-30,BR,42,Female,Silver,Referral
936,2023-10-27,BR,46,Female,Bronze,Referral
937,2021-06-22,UK,30,Female,Bronze,Paid Search
938,2021-06-12,BR,52,Female,Bronze,Email
939,2022-05-21,UK,39,Male,Bronze,Organic
940,2022-07-11,IN,36,Female,Bronze,Organic
941,2023-01-27,UK,38,Female,Bronze,Email
942,2022-03-19,US,37,Female,Silver,Paid Search
943,2023-09-28,US,38,Male,Bronze,Paid Search
944,2022-06-04,UK,39,Male,Bronze,Referral
945,2021-05-22,US,36,Male,Bronze,Email
946,2021-05-11,CA,50,Male,Silver,Paid Search
947,2023-12-02,US,35,Male,Gold,Email
948,2021-05-27,IN,20,Male,Bronze,Paid Search
949,2023-11-04,IN,52,Male,Bronze,Paid Search
950,2021-11-01,US,39,Male,Bronze,Social
951,2021-04-13,US,21,Female,Silver,Organic
952,2021-11-30,IN,26,Male,Silver,Organic
953,2022-11-05,US,33,Other,Silver,Paid Search
954,2022-04-14,US,40,Male,Silver,Social
955,2023-05-11,US,18,Male,Bronze,Referral
956,2022-11-01,IN,18,Female,Silver,Email
957,2022-03-15,CA,36,Male,Bronze,Referral
958,2022-11-26,CA,49,Female,Bronze,Paid Search
959,2023-11-30,IN,48,Male,Bronze,Paid Search
960,2022-03-27,DE,25,Male,Bronze,Referral
961,2021-06-18,AU,41,Male,Bronze,Organic
962,2022-03-24,IN,41,Male,Silver,Email
963,2023-07-09,BR,37,Male,Silver,Paid Search
964,2021-08-27,CA,47,Female,Silver,Email
965,2023-11-06,US,27,Male,Bronze,Organic
966,2022-10-07,IN,39,Female,Silver,Paid Search
967,2022-10-21,AU,54,Male,Silver,Paid Search
968,2021-12-14,US,32,Male,Gold,Referral
969,2023-10-05,US,30,Female,Bronze,Organic
970,2021-02-09,US,43,Male,Bronze,Organic
971,2021-11-24,US,39,Male,Bronze,Referral
972,2022-04-04,US,18,Male,Silver,Paid Search
973,2022-06-07,IN,46,Female,Silver,Social
974,2022-06-04,CA,23,Female,Bronze,Organic
975,2021-06-11,US,43,Other,Silver,Paid Search
976,2021-09-05,BR,34,Female,Bronze,Paid Search
977,2021-04-15,AU,35,Female,Bronze,Social
978,2022-09-19,IN,36,Female,Gold,Organic
979,2022-01-20,AU,26,Female,Bronze,Organic
980,2022-09-12,UK,47,Female,Bronze,Email
981,2022-10-08,US,36,Male,Gold,Email
982,2023-02-08,US,32,Female,Silver,Organic
983,2022-08-23,IN,52,Male,Bronze,Organic
984,2022-12-11,BR,34,Female,Gold,Paid Search
985,2022-10-05,US,27,Female,Bronze,Paid Search
986,2022-12-16,UK,43,Male,Bronze,Organic
987,2022-11-07,CA,29,Female,Bronze,Organic
988,2021-12-13,AU,52,Female,Bronze,Paid Search
989,2021-09-27,BR,32,Female,Silver,Organic
990,2023-05-13,US,30,Male,Bronze,Referral
991,2022-01-11,US,27,Male,Silver,Referral
992,2022-08-25,US,35,Male,Bronze,Paid Search
993,2021-08-04,US,31,Male,Bronze,Email
994,2022-04-18,BR,33,Male,Bronze,Paid Search
995,2022-08-03,UK,21,Male,Bronze,Organic
996,2022-11-17,AU,38,Female,Bronze,Social
997,2022-07-31,IN,41,Male,Gold,Paid Search
998,2022-01-30,IN,45,Male,Bronze,Referral
999,2023-11-20,US,29,Female,Bronze,Organic
1000,2022-07-16,IN,39,Male,Silver,Paid Search
1001,2023-06-05,CA,45,Male,Bronze,Organic
1002,2023-03-18,DE,39,Female,Bronze,Organic
1003,2022-09-04,CA,29,Male,Silver,Organic
1004,2023-08-29,BR,43,Female,Bronze,Paid Search
1005,2021-05-21,US,49,Female,Bronze,Paid Search
1006,2023-10-06,US,36,Female,Bronze,Paid Search
1007,2023-07-20,DE,39,Female,Bronze,Social
1008,2022-07-06,IN,24,Female,Bronze,Paid Search
1009,2023-03-15,US,30,Female,Bronze,Paid Search
1010,2022-07-24,US,45,Male,Silver,Email
