customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
1011,2021-10-22,AU,35,Female,Gold,Paid Search
1012,2023-05-26,BR,26,Male,Bronze,Paid Search
1013,2021-09-27,US,49,Male,Bronze,Email
1014,2021-12-11,UK,46,Female,Silver,Paid Search
1015,2022-07-23,US,32,Female,Gold,Organic
1016,2023-07-06,US,61,Male,Platinum,Organic
1017,2022-02-25,US,30,Male,Bronze,Organic
1018,2022-06-26,US,19,Female,Gold,Paid Search
1019,2021-02-15,AU,33,Male,Silver,Social
1020,2021-05-07,US,20,Female,Bronze,Email
1021,2021-03-03,IN,40,Female,Bronze,Paid Search
1022,2021-03-20,BR,49,Female,Bronze,Organic
1023,2023-08-10,US,27,Male,Silver,Organic
1024,2023-07-11,UK,31,Female,Bronze,Referral
1025,2023-06-19,IN,30,Female,Silver,Email
1026,2021-03-02,US,31,Male,Bronze,Social
1027,2021-03-27,US,34,Female,Bronze,Social
1028,2021-11-04,CA,28,Male,Bronze,Email
1029,2022-09-11,IN,41,Male,Bronze,Paid Search
1030,2022-01-01,US,24,Male,Bronze,Email
1031,2022-06-18,IN,38,Female,Gold,Organic
1032,2021-07-09,CA,43,Male,Bronze,Organic
1033,2023-03-12,DE,25,Male,Bronze,Paid Search
1034,2021-12-10,AU,19,Male,Gold,Referral
1035,2021-03-14,CA,22,Male,Silver,Organic
1036,2023-03-25,US,31,Female,Silver,Organic
1037,2023-09-16,US,22,Male,Bronze,Referral
1038,2021-01-17,IN,50,Male,Bronze,Organic
1039,2022-04-24,IN,35,Male,Bronze,Organic
1040,2023-06-25,IN,28,Male,Silver,Social
1041,2023-02-13,DE,27,Female,Bronze,Paid Search
1042,2023-07-27,US,43,Female,Bronze,Organic
1043,2022-03-31,AU,46,Male,Bronze,Paid Search
1044,2022-02-12,IN,31,Female,Silver,Social
1045,2023-02-16,DE,37,Female,Bronze,Social
1046,2021-06-18,IN,40,Male,Gold,Paid Search
1047,2021-09-20,DE,40,Male,Gold,Social
1048,2022-10-20,AU,42,Female,Silver,Email
1049,2023-01-02,US,46,Male,Silver,Email
1050,2021-05-12,IN,41,Male,Bronze,Organic
1051,2022-07-11,DE,30,Female,Silver,Referral
1052,2022-02-04,BR,32,Female,Bronze,Email
1053,2022-07-04,UK,20,Other,Gold,Organic
1054,2023-11-16,US,37,Male,Silver,Organic
1055,2021-03-25,UK,36,Male,Silver,Social
1056,2023-12-27,UK,30,Other,Bronze,Paid Search
1057,2022-05-08,US,38,Female,Gold,Social
1058,2023-04-26,UK,31,Other,Silver,Email
1059,2022-04-10,IN,27,Male,Bronze,Email
1060,2021-12-07,US,47,Female,Silver,Organic
1061,2023-04-24,US,30,Male,Bronze,Referral
1062,2023-01-23,CA,34,Male,Bronze,Social
1063,2021-06-07,US,42,Male,Bronze,Referral
1064,2023-02-12,US,25,Male,Bronze,Social
1065,2023-04-05,DE,37,Male,Bronze,Email
1066,2022-03-01,US,26,Female,Bronze,Paid Search
1067,2023-10-11,US,41,Male,Bronze,Paid Search
1068,2022-12-03,AU,57,Male,Bronze,Social
1069,2022-01-01,UK,45,Male,Silver,Social
1070,2021-01-12,US,48,Male,Bronze,Organic
1071,2023-01-10,US,40,Male,Silver,Organic
1072,2021-08-17,US,52,Female,Gold,Organic
1073,2023-04-09,CA,18,Female,Silver,Organic
1074,2022-07-29,IN,38,Female,Silver,Organic
1075,2022-05-27,US,45,Female,Bronze,Organic
1076,2021-06-29,BR,32,Female,Bronze,Paid Search
1077,2023-02-19,DE,42,Female,Bronze,Email
1078,2021-07-01,CA,30,Male,Silver,Paid Search
1079,2022-04-03,DE,49,Female,Bronze,Paid Search
1080,2023-07-05,BR,35,Female,Silver,Paid Search
1081,2023-10-05,US,33,Male,Bronze,Organic
1082,2023-12-20,US,28,Other,Bronze,Organic
1083,2023-11-16,US,36,Male,Bronze,Paid Search
1084,2022-09-01,US,50,Female,Gold,Email
1085,2021-08-08,BR,47,Male,Bronze,Paid Search
1086,2023-07-08,UK,27,Female,Bronze,Organic
1087,2023-05-28,US,36,Male,Bronze,Organic
1088,2023-12-21,US,40,Female,Silver,Referral
1089,2022-12-14,DE,33,Female,Silver,Organic
1090,2021-06-05,IN,37,Female,Bronze,Organic
1091,2022-07-05,CA,47,Female,Silver,Email
1092,2022-05-06,AU,34,Male,Bronze,Email
1093,2023-07-13,CA,40,Male,Bronze,Paid Search
1094,2022-03-06,US,46,Male,Silver,Organic
1095,2021-12-26,UK,43,Male,Bronze,Social
1096,2021-03-29,UK,37,Female,Bronze,Organic
1097,2023-07-04,BR,50,Male,Bronze,Paid Search
1098,2023-04-08,US,28,Female,Bronze,Social
1099,2021-02-15,DE,19,Female,Silver,Email
1100,2022-04-20,UK,39,Male,Bronze,Organic
1101,2022-06-10,IN,54,Male,Silver,Email
1102,2022-05-29,US,57,Male,Bronze,Email
1103,2023-10-04,US,27,Male,Bronze,Organic
1104,2021-06-14,CA,30,Male,Bronze,Social
1105,2021-12-02,US,18,Female,Bronze,Organic
1106,2021-07-18,IN,37,Female,Silver,Email
1107,2021-09-25,IN,42,Female,Bronze,Organic
1108,2023-09-21,US,26,Male,Bronze,Paid Search
1109,2023-10-28,DE,31,Female,Bronze,Paid Search
1110,2021-02-18,US,49,Male,Bronze,Paid Search
1111,2022-11-24,IN,55,Male,Bronze,Organic
1112,2021-09-12,US,44,Male,Bronze,Email
1113,2021-07-30,IN,30,Female,Silver,Organic
1114,2021-11-16,UK,53,Male,Bronze,Paid Search
1115,2021-08-01,BR,41,Female,Bronze,Paid Search
1116,2022-06-21,US,32,Male,Bronze,Paid Search
1117,2023-12-27,US,29,Male,Silver,Organic
1118,2022-10-05,US,18,Female,Silver,Email
1119,2023-03-03,US,53,Other,Silver,Referral
1120,2022-06-25,IN,61,Female,Bronze,Organic
1121,2021-01-16,BR,35,Male,Bronze,Paid Search
1122,2021-04-03,IN,42,Female,Bronze,Email
1123,2021-10-22,US,35,Male,Silver,Paid Search
1124,2021-09-24,AU,37,Female,Bronze,Email
1125,2023-07-10,DE,24,Male,Silver,Organic
1126,2023-07-13,IN,40,Female,Silver,Organic
1127,2023-07-25,CA,54,Male,Bronze,Social
1128,2022-11-30,UK,35,Male,Bronze,Social
1129,2022-09-02,BR,32,Female,Silver,Email
1130,2022-12-12,US,46,Female,Bronze,Email
1131,2022-03-22,IN,28,Female,Platinum,Email
1132,2023-01-04,DE,32,Male,Silver,Organic
1133,2023-05-20,AU,32,Male,Bronze,Organic
1134,2023-04-16,UK,30,Female,Silver,Organic
1135,2022-11-04,US,26,Female,Bronze,Paid Search
1136,2021-03-05,AU,43,Female,Silver,Social
1137,2023-03-05,IN,50,Male,Bronze,Organic
1138,2022-02-06,IN,44,Female,Bronze,Email
1139,2023-03-26,US,56,Female,Bronze,Email
1140,2022-08-14,CA,44,Male,Silver,Paid Search
1141,2023-08-23,IN,36,Female,Bronze,Paid Search
1142,2022-01-06,AU,33,Female,Silver,Social
1143,2023-10-17,IN,36,Female,Silver,Social
1144,2023-07-14,US,45,Male,Bronze,Organic
1145,2021-12-29,CA,38,Male,Silver,Paid Search
1146,2022-06-13,US,47,Female,Bronze,Organic
1147,2022-08-05,US,28,Male,Bronze,Organic
1148,2023-04-22,AU,33,Male,Silver,Social
1149,2023-01-25,AU,40,Female,Gold,Paid Search
1150,2023-07-22,CA,26,Male,Silver,Referral
1151,2022-02-10,US,40,Male,Bronze,Organic
1152,2022-07-07,CA,18,Female,Bronze,Social
1153,2022-04-17,UK,42,Female,Platinum,Organic
1154,2023-09-23,IN,30,Female,Bronze,Referral
1155,2021-11-30,IN,33,Male,Bronze,Social
1156,2022-10-05,IN,28,Female,Bronze,Referral
1157,2021-05-12,US,35,Female,Bronze,Organic
1158,2023-07-21,IN,26,Male,Silver,Social
1159,2022-02-25,US,26,Female,Bronze,Organic
1160,2022-01-08,BR,39,Male,Bronze,Paid Search
1161,2022-10-01,BR,18,Other,Bronze,Social
1162,2022-07-01,IN,31,Male,Bronze,Paid Search
1163,2023-07-18,AU,42,Female,Silver,Email
1164,2022-08-05,CA,28,Female,Bronze,Paid Search
1165,2022-07-21,BR,45,Male,Bronze,Organic
1166,2021-04-25,BR,21,Male,Gold,Paid Search
1167,2021-01-25,US,23,Female,Bronze,Social
1168,2022-03-13,CA,18,Female,Bronze,Social
1169,2023-12-30,US,19,Female,Bronze,Referral
1170,2023-10-02,AU,25,Male,Bronze,Organic
1171,2022-11-20,UK,41,Female,Bronze,Paid Search
1172,2022-11-22,DE,23,Female,Bronze,Paid Search
1173,2022-03-05,US,31,Female,Bronze,Email
1174,2021-07-14,US,21,Male,Bronze,Social
1175,2021-01-10,US,37,Male,Gold,Paid Search
1176,2022-01-07,US,26,Female,Bronze,Social
1177,2021-12-13,IN,46,Male,Bronze,Paid Search
1178,2021-07-29,US,37,Male,Gold,Referral
1179,2021-10-11,AU,18,Female,Gold,Email
1180,2021-01-28,BR,18,Male,Silver,Paid Search
1181,2022-10-28,IN,34,Male,Silver,Social
1182,2023-10-13,BR,24,Female,Bronze,Referral
1183,2023-01-27,UK,37,Female,Gold,Organic
1184,2022-05-06,BR,37,Female,Bronze,Social
1185,2022-04-06,CA,40,Female,Bronze,Organic
1186,2021-12-03,CA,44,Female,Bronze,Social
1187,2021-06-05,US,30,Male,Bronze,Email
1188,2022-10-18,CA,45,Female,Bronze,Organic
1189,2022-09-13,CA,21,Female,Silver,Referral
1190,2021-01-09,US,42,Female,Silver,Referral
1191,2022-03-31,US,32,Female,Bronze,Paid Search
1192,2021-11-01,BR,48,Male,Bronze,Email
1193,2021-07-06,AU,52,Male,Bronze,Referral
1194,2023-02-09,UK,47,Female,Bronze,Organic
1195,2022-07-30,US,47,Female,Bronze,Referral
1196,2022-11-25,IN,35,Female,Bronze,Paid Search
1197,2023-02-21,US,18,Male,Silver,Organic
1198,2023-12-12,CA,47,Male,Bronze,Paid Search
1199,2023-05-30,US,36,Male,Bronze,Organic
1200,2022-11-11,US,44,Female,Silver,Paid Search
1201,2023-08-21,UK,32,Male,Bronze,Email
1202,2022-06-07,DE,41,Female,Bronze,Email
1203,2023-12-15,BR,47,Female,Bronze,Paid Search
1204,2023-04-14,IN,28,Male,Silver,Paid Search
1205,2022-12-14,US,41,Male,Silver,Email
1206,2023-09-17,US,35,Female,Bronze,Paid Search
1207,2022-07-19,DE,39,Female,Gold,Social
1208,2023-03-01,US,38,Female,Silver,Referral
1209,2021-11-08,DE,47,Male,Bronze,Organic
1210,2023-11-21,IN,29,Female,Bronze,Social
1211,2022-11-14,IN,36,Male,Silver,Paid Search
1212,2023-05-07,US,36,Male,Gold,Paid Search
1213,2022-05-20,BR,38,Male,Silver,Email
1214,2023-08-08,DE,23,Male,Gold,Social
1215,2021-03-23,IN,39,Male,Bronze,Social
1216,2021-05-05,IN,47,Female,Gold,Social
1217,2022-07-10,IN,31,Male,Bronze,Organic
1218,2023-03-13,IN,21,Female,Bronze,Email
1219,2023-06-06,BR,42,Female,Bronze,Organic
1220,2022-04-27,IN,28,Male,Bronze,Referral
1221,2022-12-13,US,21,Male,Bronze,Paid Search
1222,2022-08-29,BR,35,Female,Silver,Paid Search
1223,2023-11-19,UK,22,Male,Silver,Social
1224,2022-12-18,US,21,Female,Gold,Paid Search
1225,2022-04-02,US,43,Female,Gold,Paid Search
1226,2023-11-28,IN,35,Female,Silver,Organic
1227,2021-04-28,UK,22,Male,Bronze,Organic
1228,2023-12-15,AU,30,Female,Bronze,Organic
1229,2021-06-18,US,60,Male,Gold,Paid Search
1230,2021-11-12,IN,34,Female,Gold,Paid Search
1231,2023-06-19,US,33,Female,Bronze,Referral
1232,2023-03-15,IN,23,Female,Gold,Organic
1233,2023-11-29,CA,35,Female,Bronze,Organic
1234,2023-04-02,US,23,Male,Bronze,Paid Search
1235,2022-11-29,AU,19,Female,Silver,Paid Search
1236,2022-01-15,US,37,Female,Bronze,Social
1237,2021-01-06,CA,21,Female,Bronze,Social
1238,2021-05-16,UK,37,Female,Gold,Paid Search
1239,2021-11-23,IN,53,Male,Bronze,Organic
1240,2021-02-14,BR,41,Male,Bronze,Social
1241,2022-07-11,UK,19,Male,Bronze,Social
1242,2023-05-02,CA,27,Male,Bronze,Paid Search
1243,2023-11-21,UK,23,Male,Bronze,Organic
1244,2022-06-21,DE,34,Female,Silver,Email
1245,2023-08-17,US,39,Female,Silver,Paid Search
1246,2023-12-16,UK,20,Other,Silver,Organic
1247,2023-07-31,BR,35,Female,Bronze,Organic
1248,2022-05-25,DE,46,Female,Bronze,Social
1249,2021-12-23,CA,36,Female,Platinum,Paid Search
1250,2023-12-07,AU,29,Female,Bronze,Social
1251,2021-09-22,US,46,Female,Bronze,Organic
1252,2022-03-27,DE,48,Female,Bronze,Paid Search
1253,2021-03-23,BR,36,Female,Bronze,Organic
1254,2023-05-20,US,32,Male,Bronze,Paid Search
1255,2022-12-13,US,37,Female,Platinum,Paid Search
1256,2021-04-03,US,50,Male,Silver,Social
1257,2021-09-01,BR,26,Female,Silver,Social
1258,2022-09-01,AU,39,Female,Bronze,Paid Search
1259,2022-08-15,BR,50,Male,Bronze,Email
1260,2023-05-29,IN,46,Male,Bronze,Organic
1261,2021-10-19,DE,18,Male,Gold,Organic
1262,2023-10-10,US,36,Female,Silver,Email
1263,2022-05-02,AU,42,Other,Silver,Organic
1264,2023-06-20,AU,43,Female,Bronze,Paid Search
1265,2021-09-19,UK,50,Male,Bronze,Referral
1266,2021-02-10,US,23,Male,Bronze,Social
1267,2021-03-02,AU,31,Female,Bronze,Social
1268,2022-02-13,BR,40,Male,Bronze,Organic
1269,2023-11-10,AU,38,Female,Bronze,Social
1270,2021-02-23,IN,54,Male,Bronze,Organic
1271,2022-02-09,US,24,Male,Bronze,Social
1272,2021-04-30,IN,46,Male,Bronze,Social
1273,2023-10-18,IN,39,Female,Bronze,Social
1274,2023-01-10,BR,32,Male,Gold,Referral
1275,2023-04-16,US,38,Female,Bronze,Social
1276,2023-02-21,UK,39,Female,Bronze,Organic
1277,2022-12-21,BR,18,Female,Bronze,Paid Search
1278,2023-04-28,US,36,Female,Bronze,Social
1279,2021-01-09,IN,41,Other,Bronze,Organic
1280,2023-08-06,CA,45,Male,Bronze,Paid Search
1281,2023-03-22,IN,37,Female,Bronze,Paid Search
1282,2023-03-21,IN,40,Male,Bronze,Organic
1283,2022-03-07,CA,39,Male,Silver,Referral
1284,2023-05-27,US,38,Female,Gold,Paid Search
1285,2022-02-23,DE,36,Female,Bronze,Organic
1286,2021-02-23,BR,38,Female,Bronze,Organic
1287,2023-09-22,US,43,Female,Bronze,Organic
1288,2021-09-14,US,27,Male,Silver,Organic
1289,2021-04-22,US,29,Female,Bronze,Organic
1290,2022-11-12,CA,32,Male,Bronze,Email
1291,2021-09-13,IN,32,Male,Gold,Organic
1292,2023-07-29,IN,27,Male,Gold,Email
1293,2022-05-01,DE,36,Female,Bronze,Paid Search
1294,2021-01-05,IN,38,Female,Bronze,Social
1295,2023-11-09,UK,49,Female,Bronze,Paid Search
1296,2022-07-18,BR,28,Other,Bronze,Paid Search
1297,2021-10-15,IN,32,Female,Platinum,Paid Search
1298,2023-01-12,BR,56,Male,Silver,Paid Search
1299,2022-08-05,IN,26,Male,Silver,Organic
1300,2021-02-02,IN,40,Female,Platinum,Email
1301,2023-04-12,US,23,Male,Bronze,Social
1302,2022-03-16,CA,38,Female,Silver,Paid Search
1303,2023-02-06,UK,34,Other,Bronze,Email
1304,2023-09-08,CA,41,Male,Silver,Social
1305,2022-10-31,IN,33,Female,Bronze,Email
1306,2023-01-06,BR,42,Female,Bronze,Email
1307,2021-10-06,US,40,Female,Gold,Organic
1308,2021-09-18,CA,55,Female,Silver,Paid Search
1309,2022-03-31,IN,27,Male,Silver,Referral
1310,2023-07-23,US,24,Male,Gold,Organic
1311,2022-07-28,IN,34,Male,Silver,Paid Search
1312,2022-01-17,US,41,Male,Bronze,Paid Search
1313,2023-05-04,US,43,Male,Silver,Social
1314,2023-07-24,IN,29,Male,Bronze,Organic
1315,2023-09-16,AU,53,Female,Platinum,Referral
1316,2021-11-24,BR,35,Male,Silver,Organic
1317,2023-02-17,AU,20,Male,Bronze,Organic
1318,2022-10-09,US,37,Male,Gold,Organic
1319,2022-05-07,US,35,Male,Bronze,Paid Search
1320,2022-03-11,US,33,Male,Bronze,Email
1321,2021-05-06,CA,37,Male,Bronze,Paid Search
1322,2021-10-28,AU,38,Female,Gold,Paid Search
1323,2022-08-25,IN,27,Male,Silver,Social
1324,2023-08-29,UK,25,Female,Platinum,Organic
1325,2023-08-07,US,26,Female,Platinum,Paid Search
1326,2021-07-25,UK,56,Male,Gold,Organic
1327,2023-01-14,BR,33,Male,Silver,Paid Search
1328,2021-04-03,DE,47,Female,Bronze,Paid Search
1329,2023-01-10,DE,47,Male,Bronze,Paid Search
1330,2022-01-10,IN,31,Female,Silver,Referral
1331,2022-05-08,IN,40,Male,Bronze,Paid Search
1332,2023-02-25,IN,41,Male,Bronze,Email
1333,2022-04-11,CA,27,Male,Gold,Referral
1334,2023-06-04,UK,27,Male,Bronze,Paid Search
1335,2022-08-08,US,41,Male,Silver,Email
1336,2023-12-30,IN,35,Female,Gold,Organic
1337,2022-11-30,US,18,Male,Silver,Paid Search
1338,2021-11-21,US,29,Male,Silver,Social
1339,2023-04-29,US,27,Male,Bronze,Paid Search
1340,2022-03-23,BR,31,Male,Bronze,Email
1341,2022-08-08,US,20,Female,Bronze,Social
1342,2021-05-30,AU,36,Female,Bronze,Paid Search
1343,2021-05-11,US,38,Female,Bronze,Social
1344,2022-09-22,IN,34,Male,Bronze,Referral
1345,2021-07-24,CA,31,Male,Silver,Email
1346,2023-12-29,US,28,Male,Gold,Paid Search
1347,2023-07-26,BR,38,Female,Bronze,Organic
1348,2023-02-07,DE,20,Male,Bronze,Paid Search
1349,2023-03-16,US,54,Male,Silver,Social
1350,2022-10-14,AU,46,Female,Silver,Paid Search
1351,2021-03-08,US,18,Female,Bronze,Social
1352,2022-03-06,US,50,Female,Bronze,Paid Search
1353,2022-06-27,BR,38,Male,Bronze,Organic
1354,2023-09-30,US,38,Female,Silver,Organic
1355,2021-08-29,DE,31,Male,Bronze,Social
1356,2022-06-29,US,42,Other,Silver,Paid Search
1357,2022-01-12,BR,31,Female,Bronze,Paid Search
1358,2021-05-28,IN,27,Male,Gold,Organic
1359,2021-04-23,US,30,Male,Bronze,Social
1360,2022-02-05,AU,30,Male,Silver,Organic
1361,2021-04-01,CA,35,Male,Silver,Email
1362,2021-03-15,CA,37,Female,Bronze,Paid Search
1363,2022-01-20,IN,18,Female,Gold,Paid Search
1364,2021-08-10,DE,40,Male,Bronze,Paid Search
1365,2022-08-31,US,33,Other,Bronze,Email
1366,2021-01-20,IN,42,Female,Bronze,Organic
1367,2021-11-27,IN,37,Male,Silver,Email
1368,2022-05-12,IN,18,Male,Silver,Organic
1369,2023-11-21,US,37,Female,Silver,Referral
1370,2022-11-26,CA,30,Female,Bronze,Paid Search
1371,2023-08-23,US,18,Male,Gold,Organic
1372,2022-01-11,IN,29,Male,Bronze,Paid Search
1373,2022-05-08,DE,23,Male,Silver,Organic
1374,2022-04-06,US,41,Male,Silver,Paid Search
1375,2023-08-30,US,49,Other,Platinum,Social
1376,2023-11-17,US,38,Female,Bronze,Organic
1377,2023-11-20,US,42,Male,Silver,Organic
1378,2023-04-04,CA,25,Other,Bronze,Organic
1379,2022-07-05,IN,41,Female,Platinum,Email
1380,2022-08-16,IN,30,Female,Bronze,Social
1381,2023-12-10,US,18,Female,Bronze,Email
1382,2021-11-08,IN,33,Female,Bronze,Social
1383,2022-01-15,US,38,Female,Bronze,Referral
1384,2023-09-10,US,46,Female,Bronze,Email
1385,2022-02-28,IN,31,Female,Gold,Organic
1386,2021-09-15,DE,24,Female,Gold,Email
1387,2022-09-06,US,39,Female,Bronze,Social
1388,2021-12-23,US,34,Male,Platinum,Email
1389,2023-09-03,CA,29,Male,Bronze,Email
1390,2023-09-23,US,37,Male,Bronze,Email
1391,2021-12-02,US,45,Male,Bronze,Email
1392,2022-08-03,AU,34,Female,Gold,Organic
1393,2023-12-14,US,63,Male,Bronze,Paid Search
1394,2023-03-24,DE,23,Male,Bronze,Social
1395,2021-08-25,CA,36,Female,Bronze,Organic
1396,2022-10-09,US,40,Female,Bronze,Paid Search
1397,2022-11-10,IN,18,Male,Silver,Organic
1398,2022-12-17,UK,36,Male,Bronze,Organic
1399,2021-01-28,US,21,Male,Silver,Paid Search
1400,2021-11-24,US,28,Male,Bronze,Paid Search
1401,2023-07-25,AU,27,Male,Bronze,Referral
1402,2021-09-22,US,27,Male,Bronze,Organic
1403,2021-11-25,CA,62,Female,Bronze,Paid Search
1404,2021-12-20,IN,32,Female,Bronze,Organic
1405,2021-07-14,UK,41,Female,Silver,Organic
1406,2021-06-20,IN,25,Female,Silver,Organic
1407,2022-01-15,UK,38,Female,Silver,Paid Search
1408,2023-08-16,IN,21,Female,Bronze,Email
1409,2021-01-02,IN,57,Male,Bronze,Referral
1410,2021-11-07,CA,41,Female,Bronze,Social
1411,2021-03-08,BR,39,Male,Bronze,Social
1412,2022-09-07,US,31,Male,Silver,Organic
1413,2021-10-02,US,37,Female,Platinum,Email
1414,2023-05-18,CA,53,Female,Silver,Organic
1415,2022-10-03,US,33,Female,Silver,Referral
1416,2023-05-09,BR,38,Female,Bronze,Paid Search
1417,2022-11-27,US,23,Male,Silver,Organic
1418,2022-04-26,US,48,Other,Bronze,Organic
1419,2023-08-01,US,37,Male,Bronze,Organic
1420,2022-06-06,US,39,Male,Silver,Referral
1421,2023-11-07,CA,25,Female,Bronze,Email
1422,2023-12-26,IN,23,Female,Gold,Social
1423,2022-10-07,AU,31,Male,Bronze,Email
1424,2023-01-09,IN,41,Female,Silver,Paid Search
1425,2021-10-07,DE,39,Male,Silver,Paid Search
1426,2023-06-12,DE,37,Male,Bronze,Social
1427,2023-01-06,US,22,Female,Silver,Paid Search
1428,2023-09-16,BR,23,Female,Bronze,Email
1429,2021-10-20,IN,36,Male,Silver,Paid Search
1430,2023-05-13,UK,18,Male,Bronze,Paid Search
1431,2022-05-30,IN,27,Female,Gold,Paid Search
1432,2021-07-22,IN,39,Male,Bronze,Paid Search
1433,2021-07-07,US,51,Female,Bronze,Paid Search
1434,2022-09-08,US,35,Male,Bronze,Organic
1435,2021-12-16,AU,44,Female,Silver,Organic
1436,2021-04-22,BR,43,Male,Bronze,Organic
1437,2022-04-13,BR,28,Female,Silver,Paid Search
1438,2022-12-16,DE,53,Female,Bronze,Organic
1439,2021-12-16,DE,41,Male,Bronze,Organic
1440,2023-11-13,BR,37,Female,Bronze,Email
1441,2023-05-04,IN,49,Female,Bronze,Organic
1442,2022-07-16,BR,45,Male,Bronze,Paid Search
1443,2023-10-21,IN,42,Female,Gold,Organic
1444,2022-04-20,UK,20,Female,Silver,Organic
1445,2021-06-02,IN,39,Female,Silver,Referral
1446,2021-02-09,US,36,Male,Bronze,Social
1447,2023-10-25,US,35,Female,Silver,Referral
1448,2023-11-17,BR,42,Male,Bronze,Paid Search
1449,2023-03-21,UK,28,Male,Silver,Organic
1450,2021-04-23,US,45,Female,Bronze,Social
1451,2021-11-18,AU,34,Male,Bronze,Email
1452,2021-02-14,BR,42,Male,Silver,Paid Search
1453,2021-02-26,DE,20,Male,Gold,Referral
1454,2021-09-27,US,37,Female,Bronze,Paid Search
1455,2022-09-19,US,18,Female,Bronze,Organic
1456,2021-03-13,BR,48,Male,Bronze,Social
1457,2023-12-15,US,37,Male,Bronze,Paid Search
1458,2022-05-14,US,32,Male,Bronze,Organic
1459,2021-10-16,US,40,Female,Silver,Organic
1460,2022-07-20,DE,34,Female,Bronze,Organic
1461,2023-05-16,IN,23,Female,Silver,Referral
1462,2021-12-09,BR,33,Female,Bronze,Email
1463,2021-02-22,CA,30,Female,Bronze,Paid Search
1464,2021-02-25,AU,27,Other,Silver,Social
1465,2023-07-22,US,29,Female,Gold,Organic
1466,2021-05-03,IN,32,Male,Bronze,Organic
1467,2022-11-27,DE,45,Female,Silver,Organic
1468,2022-02-26,AU,46,Female,Bronze,Organic
1469,2023-05-02,US,40,Female,Bronze,Paid Search
1470,2021-03-08,US,48,Female,Silver,Referral
1471,2023-09-11,UK,51,Female,Bronze,Organic
1472,2023-02-04,DE,60,Male,Bronze,Paid Search
1473,2022-05-07,US,25,Female,Bronze,Organic
1474,2021-08-15,IN,43,Female,Bronze,Paid Search
1475,2023-12-06,IN,43,Female,Silver,Paid Search
1476,2021-11-27,IN,39,Female,Bronze,Organic
1477,2022-06-22,US,29,Male,Silver,Organic
1478,2022-03-08,UK,43,Male,Bronze,Organic
1479,2021-09-10,US,54,Female,Silver,Referral
1480,2022-04-02,US,51,Male,Bronze,Social
1481,2021-06-15,IN,50,Female,Bronze,Organic
1482,2021-01-02,US,36,Female,Bronze,Paid Search
1483,2021-11-14,DE,18,Male,Silver,Organic
1484,2021-05-03,UK,36,Male,Bronze,Email
1485,2022-03-31,UK,30,Female,Silver,Paid Search
1486,2023-08-03,US,58,Other,Bronze,Email
1487,2021-06-28,US,36,Male,Silver,Paid Search
1488,2021-01-02,DE,32,Male,Bronze,Organic
1489,2021-05-02,US,36,Female,Bronze,Social
1490,2022-07-11,US,41,Male,Bronze,Paid Search
1491,2021-10-28,CA,35,Female,Bronze,Paid Search
1492,2022-06-21,US,35,Female,Bronze,Email
1493,2021-02-02,IN,46,Male,Bronze,Organic
1494,2021-12-31,US,19,Male,Bronze,Paid Search
1495,2022-03-26,US,42,Male,Bronze,Social
1496,2022-04-18,BR,31,Female,Bronze,Paid Search
1497,2022-08-27,CA,47,Male,Silver,Social
1498,2023-05-05,US,34,Male,Bronze,Paid Search
1499,2022-05-27,US,28,Male,Bronze,Email
1500,2023-07-11,IN,38,Female,Bronze,Paid Search
1501,2022-08-04,UK,29,Male,Silver,Organic
1502,2021-10-13,UK,50,Female,Bronze,Paid Search
1503,2021-09-08,US,39,Male,Bronze,Paid Search
1504,2021-12-20,AU,25,Male,Gold,Referral
1505,2022-10-17,BR,29,Male,Silver,Paid Search
